c_lo,T_PM_lo,d10_lo,d50_lo,d90_lo,T_TM_lo,c_hi,T_PM_hi,d10_hi,d50_hi,d90_hi,T_TM_hi
-0.008470818398556458,-0.30901844844831095,-0.0008820584358555006,-0.005546739490802478,-0.006408419463005166,-0.30053734544147187,0.000833407042584168,0.12255699977887732,0.0059106415452343155,0.0061003437061860075,0.007359426471557717,0.0845163888059967
-0.00847093760784601,-0.3099280451299058,-0.000856100613055818,-0.005660405548389148,-0.006399478766288857,-0.30147835377086335,0.0007985681277129521,0.12507395491613013,0.005962572091994875,0.00610774958329935,0.007359299811687569,0.08530334893096618
-0.008465483782849061,-0.3088337038518296,-0.0008694893063884901,-0.0055739639123036375,-0.006398838016357522,-0.3001865125023239,0.000791445372662293,0.12739291832460028,0.0059132865013462235,0.006108310239489268,0.0073560513585473105,0.08705406400788955
-0.008446194229683625,-0.3095894609452592,-0.0008486686589103864,-0.0057147202809407225,-0.006429683420028786,-0.3009819662891739,0.0008151717465731969,0.12628783330930335,0.005917496079383485,0.006091541776533317,0.00733856484588633,0.08652516219247512
-0.008474983273110139,-0.30975090012563333,-0.0008691316785198377,-0.005614904852683734,-0.006418246778812508,-0.30139866236079865,0.0008389055710646977,0.1209994410039292,0.005934416347919099,0.00610712000923891,0.007362339648571114,0.08338437739242248
-0.008466459808907258,-0.3095248197080003,-0.0008604890050274061,-0.005638105960662555,-0.006417062136497597,-0.301028249295842,0.0008138082903239598,0.12441091284764869,0.0059264218749386,0.006108526306326579,0.0073573179572487876,0.08529908719886474
-0.008465841410717713,-0.30857913241399393,-0.000875948959766023,-0.005551537664706897,-0.006446432325210671,-0.3000198877178543,0.0008444637041900029,0.12246368870748145,0.005853048557220094,0.006116281429405402,0.007358673962917428,0.0849463022076004
-0.0092462524753425,-0.314523146009575,-0.00015984385627328622,-0.006049191745097827,-0.006624255332317452,-0.30175369742740327,0.0011218786221358647,0.0843713437081681,0.007020003193793886,0.005950506011123847,0.007219906899299721,0.05863025549281769
-0.009450085459313142,-0.3259645853997575,-0.0005799448432308363,-0.005718035789306354,-0.0077531747549439475,-0.3218660927139633,0.000664923338255631,0.08186567620051963,0.006911701554237001,0.005830432454223823,0.006900746378269295,0.0669961548172348
-0.009545907376370179,-0.33006607041371927,-0.0006683683337551283,-0.006295634599502276,-0.007979419085350136,-0.3259812271915787,0.0013944618385646214,0.1112844501496659,0.005871943229613893,0.005434780547495078,0.005636278542842965,0.10865515235294036
-0.00960052013214563,-0.33155028567327127,-0.0006391061784607099,-0.006305573674018573,-0.00795741752084742,-0.3271588063560837,0.0013703480344626775,0.11102888033403022,0.005912548893867128,0.0054536193405344,0.0056880451768303916,0.10760565611947707
-0.009632110593876588,-0.33205680594457254,-0.0006173616589885877,-0.006304664703185748,-0.007944140586223702,-0.32772075894702607,0.0013354420643660893,0.11235322848571402,0.005928604895053499,0.0054847460036231985,0.0057218931644822165,0.10780450466502838
-0.010776691136917817,-0.3571793888570176,-0.0006108945550304579,-0.005452884527023028,-0.008226979526844124,-0.3432909822784775,0.002163331953844773,0.029874802088867256,0.005352540904460542,0.0053270162810637465,0.004785973581638436,0.06114531818259888
-0.010726138947567689,-0.3565943096639024,-0.0006128838600498365,-0.005507974119956683,-0.008237663659420113,-0.3431397652946823,0.0021786428969714513,0.02936190412057502,0.005344613486705415,0.005323664451117705,0.004774708303775887,0.06134128335345917
-0.01084377616461252,-0.3580646370412217,-0.000618751192269914,-0.005364103408630084,-0.008234795185890298,-0.3434987044655197,0.002146299926600205,0.02917465612901313,0.0052864915074688126,0.005299951115722846,0.004718173298206429,0.0609858906589859
-0.010823011396488893,-0.3561207507611619,-0.0005887290777546095,-0.005362121554191302,-0.00822793320116053,-0.34140255812038117,0.002105273304543244,0.0344501440287934,0.005317083591399782,0.005388254465635013,0.004854027184810738,0.06314967337478332
-0.010806962845883119,-0.3573630009652482,-0.0006068749667984175,-0.005419580431754779,-0.008253168317642312,-0.3435440636001938,0.0021477863174292912,0.028935984230171272,0.005266240829406374,0.00532488820898075,0.004707325252857308,0.061129657062184144
-0.010805182157120454,-0.35710077033055887,-0.0005959449650627302,-0.005437037142093371,-0.008249793204631905,-0.34368800881732636,0.002142928538880097,0.029480323648582527,0.005296221965728395,0.005356728265161704,0.00474108383354197,0.06096025321115189
-0.010787054894528138,-0.3572156880856858,-0.0006081303896289991,-0.005443407388503741,-0.008224431428279977,-0.3433026051842087,0.002158068118653046,0.030177101946006844,0.005358642929969423,0.005334627980466079,0.004795480522480111,0.06112649056543045
-0.010780677197537171,-0.35708825335515604,-0.0006127646507602857,-0.005433676930244159,-0.008245963606205086,-0.34302073481906586,0.002156656233629929,0.0295065496922837,0.005283146196780794,0.005313881838793944,0.004731360825862984,0.06158699605096512
-0.010763853786549317,-0.35701508865369425,-0.0006117141188961195,-0.005465043874557208,-0.008241083475914101,-0.3432928896271103,0.002166230229696976,0.02923332200063331,0.005316271478114717,0.005320797840233039,0.004750255498256783,0.061240313085209656
-0.010819353161415803,-0.35751839027417764,-0.0006058281602245497,-0.005410624833877276,-0.008208882066574196,-0.34335964682925874,0.0021476931851718297,0.031007096624504158,0.005394919806895845,0.005345659496362399,0.004832688721981148,0.06095699730743103
-0.010829173026642549,-0.3583630178929673,-0.0006107604445797132,-0.0054343027790143,-0.008207943293418984,-0.3447753763519638,0.0021666847151133885,0.028579891181121895,0.0054174652637821365,0.005331044251198958,0.004796799275245766,0.05947667125095062
-0.010806217787823426,-0.357487515068184,-0.0006166911067348646,-0.005401244552905749,-0.008224334570732217,-0.34297987583507233,0.002153977749905335,0.030258015251289436,0.0053296303691250015,0.00531184503632326,0.0047740824550057456,0.061424580844532777
-0.01080960035141443,-0.3569282148839341,-0.000596500033317201,-0.005416369231517505,-0.008207861337032418,-0.3427978134476059,0.0021354965847346654,0.03250120625508887,0.005403003686843507,0.0053711116110040655,0.004869971427288155,0.06160126391280823
-0.010849170384964692,-0.35848595247281656,-0.0006195074262005018,-0.005379950793559741,-0.008233059200611214,-0.34427588942874604,0.002155251799187409,0.028005257702003548,0.005305714005408876,0.005297328511352729,0.004707451912727456,0.06016538056958847
-0.010766319928726899,-0.3572505568028794,-0.0006192839087825941,-0.005454031916434955,-0.008240010592308144,-0.34325983885158234,0.002170816062054383,0.028878823375831673,0.0053066453279834915,0.0053002528642370214,0.004734817895259957,0.06125770274032288
-0.010804623363575684,-0.3571880911351548,-0.0006058728637081312,-0.005414573641593646,-0.008245263251628976,-0.34317022326816254,0.002145107833704697,0.029839411831031868,0.005285187655864351,0.005331192331488322,0.004738625141944985,0.061441635223519135
-0.007195092735848175,-0.06885631427777869,-0.011017768675265901,-0.0051332248170926085,-0.011162359270420174,-0.009422159264277745,0.003955528138241516,0.17461919829858405,0.006626269811568849,0.020823670717055986,0.009189780804481606,0.05003823849786453
-0.007521495221218811,-0.32093389377606973,-0.0013329116942268537,-0.002610666843230914,-0.01176930591758738,-0.21937912467349702,0.002902433274349915,0.1076710228682862,0.0042370697798114944,0.0047221213375284185,0.004302773627605538,0.16572049024928742
-0.008456781504711854,-0.24961568460477454,-0.0014959564747196363,-0.001571102233703326,-0.012582901868190865,-0.15821592274535828,0.004899829624256836,0.4483420108319627,0.001982933873115175,0.007764670232410621,0.005143154415454964,0.44607254627574616
-0.008597940204701173,-0.24679707036031348,-0.001515003884015672,-0.0014477951248242367,-0.012706410142746071,-0.1557199782453888,0.004928678272328125,0.4480665181638108,0.00195855557340204,0.007748733440513801,0.005130704495277505,0.447001127036702
-0.008578032253346192,-0.2488496755124436,-0.0015140986384731458,-0.0015027208049847591,-0.012724976989593606,-0.15765815738071137,0.00490897521193956,0.4449644540311204,0.001912466281829469,0.0077454179321481695,0.005131620916690926,0.4426754987560623
-0.008507892487606751,-0.2517742966176377,-0.0015177792252880262,-0.0016220418532444942,-0.012636069211330514,-0.1607122844778412,0.004855096338352905,0.44302107439054117,0.0019232472719532179,0.007809723893280219,0.005186963829364876,0.43827631834376984
-0.006649099288544403,-0.27145908818257913,-0.0008920645655971693,-0.0035820884426190367,-0.011055696758594613,-0.20183413985599213,0.003046788273415314,0.26769371376050577,0.0018426915945392774,0.007440815845604133,0.0026981271832848593,0.3320742225967758
-0.006675228474697815,-0.19403208837522132,-0.0009734807850700544,-0.0041079504211499205,-0.008138250562515359,-0.1816056943260544,0.004155732689461456,0.34842531428350076,0.0003814911784511732,0.003460082391376685,0.0020241923659707114,0.39456033471454316
-0.00811634957607721,-0.08543863937867743,-0.0014239317120891737,-0.0044102875311924925,-0.008468095216121773,-0.14585660162795716,0.004618663338980423,0.40237553462995157,0.0002681156935077833,0.0020990606193496695,0.0027968920796776816,0.36872383716930085
-0.008101761339268434,-0.08032107398522956,-0.0015082760097366499,-0.0043849555571629515,-0.008521597835388283,-0.14076739314426118,0.004796888677439438,0.40897847757352457,0.00026565700191079843,0.0020049430226041784,0.002707052978839974,0.3767926967464798
-0.00808525085266565,-0.07417573080075843,-0.0015837205888611006,-0.004142975600536059,-0.00843729451593409,-0.13552403214801484,0.004816509781441437,0.41915150032056436,0.0003953194560390638,0.0020534314011289587,0.0028250850766564414,0.38708355787624055
-0.0081166177969787,-0.06690636322511298,-0.0017687743844371961,-0.00398716533380289,-0.008446428927745919,-0.128798646362912,0.00502491742189859,0.43644146666539774,0.00036200045960962045,0.002087121063943099,0.002789516004886727,0.4033829248272293
-0.008090354500374543,-0.062197849607597416,-0.0018164879025798963,-0.0038120729644848814,-0.008397419008579354,-0.12462118032802276,0.005019411442837463,0.44162701115621195,0.00045226424354135263,0.002106419930334281,0.0028457827895546958,0.4098923480831497
-0.008054338393769013,-0.05991829977048499,-0.0018365783931595014,-0.003791390152747821,-0.008410196754303078,-0.12234163049091033,0.0050468891840789185,0.4401157949925767,0.0004632240475994276,0.0020308319275333395,0.0027895532577897116,0.41044160488475495
-0.008070498703083741,-0.058469817495475834,-0.001870705777583711,-0.003740428181464862,-0.00837335363325129,-0.12132727864612274,0.00508876144703363,0.4483170662881242,0.0004986813606601881,0.002084122205252837,0.002845678481426339,0.41729035738338166
-0.008052378891072022,-0.05938354179872138,-0.0018426208140236067,-0.0038141293247296324,-0.00838861242231379,-0.12188991669048004,0.005093585697970139,0.44446073517812357,0.00046152531522332895,0.002058618867869567,0.0027975700825120017,0.4143576896511429
-0.008102707563004243,-0.05681203723562819,-0.0019322848262172865,-0.0036507939715935698,-0.008354749533500771,-0.12008591506112747,0.005122136322817551,0.4561171983243333,0.0005099093856197523,0.0021475881134225836,0.002889689061012368,0.4234748757206314
-0.008060432968697297,-0.05843836114419562,-0.001855696582971208,-0.0037118924577786436,-0.008373152467575173,-0.12129600110877685,0.005044408140740143,0.44525371537221536,0.0005215024890285658,0.002068924883480262,0.0028552748292351767,0.41495796802867585
-0.008056700227818238,-0.05876447305692298,-0.001866399341998689,-0.0037867037375523558,-0.008400510999527077,-0.1213208264433258,0.005098178980908142,0.4444928024770127,0.00045477508920251596,0.002043779173965644,0.0027837790578270957,0.4144409871422165
-0.008086726067623841,-0.0574911539317475,-0.0019075488986354994,-0.003681468011911105,-0.008371654900875191,-0.1204806095682495,0.005090445278248535,0.4506966923238145,0.00048573225158273447,0.0021206840668870916,0.0028561838000680014,0.4191423929058426
-0.00806553661640619,-0.05816079721463782,-0.0018830066861492323,-0.0037379024346425047,-0.008394118401374917,-0.1208986690961235,0.005088426170906769,0.44600795254720316,0.00047381132262765634,0.002056588584656905,0.002808023247089486,0.41560542348254853
-0.008080936966500031,-0.05727019578827483,-0.0019131740869861768,-0.0036659447272374144,-0.008388970050182442,-0.12019462648261718,0.005074590442738281,0.44790945992482767,0.0004803603829723524,0.00208779720413227,0.00283286348279963,0.4170092916809433
-0.00808069854792093,-0.05754885122789008,-0.0019116578938347029,-0.0037106891890122404,-0.00838899985250483,-0.1204219958506935,0.005109757183155762,0.44941382155431375,0.0004661670269352125,0.002085856327886771,0.002819430085983376,0.4182348525844925
-0.008079737423023927,-0.05804678843034369,-0.0019000834168773817,-0.0037563835998131742,-0.00838105753358851,-0.12086447093118362,0.005135126410088287,0.45092131242765054,0.0004573827924114393,0.002098676914448928,0.002819035205211739,0.4194110012375229
-0.008074745534023988,-0.057958767271171635,-0.0018958328606468366,-0.0037300606985642424,-0.008388269695606331,-0.12074621531594924,0.005101300774178253,0.4481371198655473,0.0004640808643680738,0.002084192985768508,0.002816509458389382,0.417210516961705
-0.008075930176338899,-0.05763858602059943,-0.001898787015853517,-0.0036851895769192686,-0.008387032899227242,-0.12050179156888656,0.005069836972317444,0.44708262429250345,0.00048078506606637704,0.0020865026657535543,0.0028322301834488913,0.41634914043773347
-0.008084386585316407,-0.05716649115694625,-0.0019246330799442457,-0.003670668395335864,-0.008396212014522652,-0.1200252673350685,0.005085378883442627,0.44802968249333963,0.00045586287396966684,0.002094258720154952,0.002816502007808785,0.4170729792438858
-0.00810009985979532,-0.05656950593603713,-0.0019385693909507917,-0.003611510785396289,-0.008371327075328927,-0.11972840640176467,0.005079150198063599,0.45212696537984476,0.0004922813119274305,0.0021382711623861303,0.0028725229233170554,0.42023119095195466
-0.008067324755749452,-0.05767881915582282,-0.0018988317193370985,-0.0036956911702706327,-0.008406642827358346,-0.12040061268438033,0.005064673719963776,0.4441193495751725,0.0004644235910755323,0.002051319161529731,0.0027973987191582724,0.41410028699268037
-0.00809268653210138,-0.05717874736202819,-0.0019276803674083875,-0.0036925097723557463,-0.008377600464191537,-0.12019955131639175,0.005127362905106293,0.45281891570104227,0.00047159850019036996,0.0021152376924707403,0.0028408132522965476,0.4208857989632004
-0.008059829471668946,-0.05893461451543433,-0.0018601259531360792,-0.0038013143261029234,-0.008385334166851144,-0.12158225241531066,0.005114950237831818,0.44700489983571634,0.00046984016316949594,0.002059723416443061,0.002805646511879067,0.4164071357570999
-0.008107900617680299,-0.05582894057644469,-0.001920449578939073,-0.003489425571735095,-0.008269976827468972,-0.11993311855424575,0.005057871339878784,0.4628155086995469,0.0006908392848354505,0.0022001389210178366,0.003058683130111794,0.4289709902130478
-0.008076660333237397,-0.05768784925950629,-0.0018996885361057447,-0.0037114305217816343,-0.008382458242740731,-0.12061705205072097,0.005102559922299133,0.4493195270062791,0.0004894649924617933,0.0020770367031051626,0.00283315405544291,0.4182034111343735
-0.008102282879910218,-0.05643584997070891,-0.0019464148523193525,-0.003610802980239581,-0.008374918255176644,-0.11959210548032455,0.0050872303527209626,0.4524799440862046,0.00048481583016931284,0.002137317488069724,0.00286570564207087,0.4205182767235153
-0.008071675894818055,-0.0584820066453324,-0.001866101318774812,-0.0037424398382260313,-0.00836088136133204,-0.12139847639430694,0.005093120036682831,0.4498135303021775,0.000508076542792909,0.0021027616952611914,0.0028630234330559775,0.41851565006602937
-0.008059933779797303,-0.058471173501144474,-0.0018695323111396955,-0.003736550154264163,-0.0083977915376092,-0.12107988211740188,0.005059123037419067,0.44328539118779764,0.0004638796986919569,0.0020624149386836996,0.00280273333486567,0.41339379313815766
-0.008067823944649445,-0.05775985167039496,-0.0018960265757423567,-0.003701208325202655,-0.00840282813009272,-0.1204937151395195,0.005067974327168213,0.44463132367147074,0.0004669120849949049,0.002056193703885268,0.0028023682564164206,0.41449317100871735
-0.008079186080059754,-0.05761173412812812,-0.0019089756848198103,-0.003715356977756213,-0.008389379832115273,-0.12047520789731674,0.005110017953476654,0.449213669157158,0.0004673591198307203,0.0020819056575252523,0.0028180368274117514,0.4180895662628525
-0.008084148166737306,-0.05747799993170363,-0.0019160798134189771,-0.0037076009233548155,-0.00838648155626307,-0.12037145856250457,0.00511429086144899,0.4502299581529008,0.0004631644429546522,0.002096620554204177,0.0028233118384743735,0.41885211828578645
-0.008067972956261384,-0.058152527070175236,-0.0018908894004207777,-0.0037549754400803556,-0.008397955450382332,-0.12084913018573455,0.005109630523285614,0.44687096819890604,0.0004560118855816053,0.002058555537934493,0.002794403585758309,0.4162908768974655
-0.008089989421925294,-0.05691752255571944,-0.0019410169066768812,-0.0036936385353161802,-0.00839577988084803,-0.11987654629577331,0.005136013029179321,0.45147673830999,0.0004562950076442884,0.0020832281355812063,0.002809945496883492,0.41991245511401826
-0.00810106843527292,-0.05658814728869063,-0.0019385917426925825,-0.0036215988715245237,-0.008367363366451363,-0.11979038033116989,0.005093425510487305,0.45337097392095194,0.0004983460845333265,0.0021378688310338964,0.0028765164345170065,0.42125206950534516
-0.008109964428505647,-0.056176152533422535,-0.001969619685588472,-0.0036443976481511106,-0.008380029353466134,-0.11937217924226455,0.005149640141091095,0.45612378463758096,0.0004656380357128309,0.002132064828748893,0.0028454028099442526,0.42350968483318024
-0.008030444381794679,-0.06038679227841956,-0.0017929068149906324,-0.003848353566701602,-0.008389640602436165,-0.12271684172977142,0.0050532519799086914,0.439579800224434,0.0004833406152111219,0.00202647147523899,0.00279461965259562,0.4105928218685501
-0.008089266715607392,-0.057502240395675724,-0.0019014133455139326,-0.003684481771762561,-0.008352074775066476,-0.12068224463094405,0.00510733946975206,0.45387981877339945,0.0005225753726345228,0.0021284885500623693,0.0028893165319825217,0.4217296219192856
-0.008088208733162629,-0.05719811887158019,-0.001929289692817323,-0.0036995282192780485,-0.008390057834949593,-0.12012226644385986,0.005124859510025726,0.4510205243588792,0.00045733808892785776,0.0020957320724679937,0.0028181113332177207,0.4194933450542801
-0.008075244722923982,-0.057754055118690556,-0.0019011563004833387,-0.0037027207930638304,-0.008394185456600289,-0.1205152473174446,0.005078695712647186,0.4465699349404679,0.0004584407748562025,0.0020865436439468374,0.0028135292261506125,0.41593137148250275
-0.008070468900761353,-0.05825834021581275,-0.0018865196349006819,-0.00375959107476015,-0.00838766619857798,-0.12100843850005798,0.005115058271250473,0.4482932840348588,0.0004646322073322462,0.002073799425835799,0.0028104223340416953,0.4173829830013626
-0.008087351916393983,-0.05712836653603179,-0.0019352427067142652,-0.003691008480365466,-0.008401315662231545,-0.1199427000008934,0.005111854521593796,0.44910918221486673,0.00043470322507440317,0.0020951024984075537,0.0027995295852089926,0.41793638232577973
-0.008045196531376588,-0.058726668810974186,-0.0018513119162899183,-0.0037455392797543516,-0.008409339937534432,-0.12125499311317138,0.0050382837634894715,0.43976159439099893,0.00047869145291864145,0.0020161393825962057,0.002786483618583779,0.4107624268852585
-0.008064657447895753,-0.058436245179306096,-0.0018780073465686964,-0.0037683045287682524,-0.00839217379983912,-0.12112847480405502,0.0051074884813639984,0.4468131516934739,0.0004654890241008924,0.0020587865059329977,0.0028020851343537375,0.4162484979950302
-0.008079282937607514,-0.0579983298541413,-0.0018788455368858503,-0.0036863481422020903,-0.008357424291935067,-0.12100164357055358,0.0050634220224234925,0.44967444286359415,0.0005132770480495619,0.00212657375084896,0.0028824768989945456,0.4183021760307663
-0.008081346748432862,-0.05767205402864081,-0.001897561395345323,-0.003662804307515811,-0.008379194888439278,-0.12051700565446548,0.005046531556210266,0.4469293807507859,0.0004722690524440931,0.00212650110768814,0.002849202606048684,0.41606434944499665
-0.008072450755200135,-0.05805273399366004,-0.0018760254921299146,-0.0036886242945744505,-0.00837102905210505,-0.12095166507590942,0.0050508007388923035,0.447043076610695,0.0005039638223034071,0.0021020538901044836,0.0028606988519097373,0.41626396540034943
-0.008061811326107728,-0.05852495179189307,-0.0018677553476673292,-0.003737589510257434,-0.008392248305645089,-0.12115609410632781,0.005060538647732483,0.4439973388673173,0.0004663234891277479,0.0020734566991283407,0.002811413261261086,0.4139218902908676
-0.008073195813259828,-0.058159918046127385,-0.0018830662907940077,-0.0037088339944436064,-0.008383233103122811,-0.12089518222440414,0.005061842499336945,0.44618861422551737,0.00046503453868448007,0.0021074723248435965,0.002831194552745919,0.4155454910122269
-0.008093006907067048,-0.05644686937941176,-0.0019563241245132614,-0.0036712271888806334,-0.008399788293209176,-0.11950710925687484,0.005143076179585205,0.4522181604863511,0.00046705364602624643,0.0020681090449048986,0.0028096921771431967,0.4205791926704758
-0.008055157957634675,-0.05898085281861884,-0.0018566092790943311,-0.0038013143261029234,-0.00839275494512568,-0.12157225373614959,0.005104877052864777,0.44532419786466226,0.0004677018465381788,0.002043917009706687,0.0027944482892418906,0.4151140725933426
-0.00808735936697458,-0.05723089397562606,-0.0019225990714412855,-0.003678290339286517,-0.0083868913381959,-0.12015223267902068,0.005097091196140991,0.4497739230157243,0.00046405851262628305,0.0021059393678857794,0.0028299875586892172,0.4184416807018631
-0.008090667424759614,-0.056743029958139485,-0.0019473163725715803,-0.0036802125890805235,-0.008400734516944985,-0.11969423803914718,0.005129516122898804,0.45085226044667825,0.0004521003307682203,0.0020797934179260244,0.002804774793949227,0.4194145775162094
-0.008092358706555116,-0.05701113165033919,-0.001932862246213548,-0.0036841390450551023,-0.00838214531835566,-0.12004602465261154,0.005126584319433914,0.4524784837724076,0.0004732748808246778,0.002104235047574233,0.002835873517360787,0.4206517911278122
-0.008086308835110413,-0.05728370369089705,-0.0019240519346576856,-0.0037052167375638,-0.008387591692772011,-0.12022786352266006,0.005126342175564514,0.4511476610661851,0.00046624898332177866,0.0020903173630191793,0.002821985635128121,0.41962352159846955
-0.008073143659195649,-0.05750200197709662,-0.0018894067348819898,-0.0036318285186841,-0.008380774411525826,-0.12043153259385757,0.005015823988280045,0.4448757325173722,0.0005082404555660414,0.0020931094680978765,0.002859864386882882,0.41454741123546296
-0.008072927592358338,-0.05779485449803931,-0.0019042259396892713,-0.003721306266362857,-0.00840234384235392,-0.1204946688138359,0.005093175916037308,0.44626466975225076,0.0004460877122265028,0.002071361223335456,0.002794120463695626,0.4157442725025528
-0.008097171781620728,-0.0567778763235913,-0.0019266074838024305,-0.003619076849992465,-0.00836293772157679,-0.1199761158548706,0.005076657978853928,0.45245473132146463,0.0005094176473003553,0.0021380606834842672,0.00288607552942286,0.42050954464305573
-0.008097521958908784,-0.05664914519203765,-0.0019557765068393875,-0.00369758734303255,-0.008391756567325692,-0.11970779064525298,0.005167718974909531,0.45444460258496866,0.0004569134058338331,0.0020907960628225317,0.0028142295807267233,0.42230349543918305
-0.00807248800810312,-0.057691693759094304,-0.0019028140546661543,-0.0037218762357785215,-0.008395809683170418,-0.1205249554239624,0.005105495451054321,0.44777266726506815,0.00047387092727243173,0.002055828625436019,0.002807889136638741,0.417030332120549
-0.0080841630678985,-0.05747606278074843,-0.0019144444109779524,-0.0037014616449429502,-0.008385006341304879,-0.1203779182158821,0.00510753318484758,0.45002950773252115,0.0004663607420307325,0.0020995039288951864,0.0028277225821877524,0.41867863896716767
-0.008252739904484498,-0.048391480451952046,-0.002200148099837892,-0.0032925886829449644,-0.008548233661022286,-0.11760310593475036,0.004998501388392197,0.44882987484944925,0.0005161082686763929,0.002041378224368285,0.002846721562709908,0.42251828077663117
-0.006628826258740173,-0.13696825549615485,-0.0026921844424587418,-0.007225355299289416,-0.006430733951892953,-0.26665687325824433,0.004482097921929108,0.3627469097138749,-0.00035428345781744254,0.002440829927201461,0.004385877403583626,0.2432482666097992
-0.0056914761644217835,-0.127871260500084,-0.003907493347106569,-0.004998004229839038,-0.006579201671447854,-0.24902295831073457,0.0019084401410434117,0.19237293348325354,0.0016198894323688673,0.004848333241517734,0.005074348303642373,0.09865535560477905
-0.006810322402081238,-0.11665731713784797,-0.002194984847484224,-0.0036459212918831816,-0.011142332109775643,-0.1385027444683426,0.004613645372948395,0.18854337975991828,0.002611837381301515,0.009547571817512701,0.0047217644780541464,0.08570284161199264
-0.007589615879616486,-0.08431302056325538,-0.0017913198413234876,-0.0027754029055191984,-0.011972624811496834,-0.10521244022477798,0.003946371374687897,0.19298516259206397,0.002350813740668886,0.009233093986387442,0.00483583286699305,0.08819547060359649
-0.007655002174935089,-0.07724964663995368,-0.00163126646894037,-0.002534477206046771,-0.011981222781505685,-0.09807438913215331,0.003680713472923981,0.19085481808198554,0.002269527906356447,0.00876000447022457,0.004787106069889168,0.08905099097121887
-0.007661253212055908,-0.07677587912095649,-0.001623145336089723,-0.0025499744136883726,-0.012013863775100808,-0.09764614466060333,0.0036707222443435063,0.19183734104646308,0.0021938300074917007,0.008803329596395681,0.0047998167603875205,0.08998346838582687
-0.007635883985123383,-0.0770449195863114,-0.0016464880050998853,-0.0025607479532315245,-0.011966858062114815,-0.09801090273488693,0.003735933451018082,0.19006830499185187,0.002367115611014955,0.008833992460842321,0.0048093013494874045,0.08738258245814971
-0.0076495856028411255,-0.07708570406449897,-0.0016321679891925977,-0.002539461644466113,-0.01198406890329371,-0.09810618075956039,0.003694366661867844,0.18977358982575995,0.0023179790319782425,0.00873471719967861,0.004782859238948922,0.08802715453733138
-0.0076571181398246155,-0.07719302222741706,-0.0016138246597629713,-0.0025276673753811827,-0.011995423588123421,-0.09818666938174896,0.003658115861973511,0.18960942373288733,0.0022527566494327713,0.008677053431148718,0.004761505874958138,0.0888329124771469
-0.0076416656356665955,-0.0767702911855088,-0.0016300706507545637,-0.0025498030503346434,-0.011993233117427926,-0.09806126865972213,0.0037114694696280827,0.18836228594792945,0.002368389660297029,0.008709277192230414,0.004778865727748971,0.08676733586419753
-0.007656216619572388,-0.07695105717195136,-0.0016408814432007002,-0.0025472139735772123,-0.011991437527504067,-0.09779122981656722,0.003694906828961121,0.19179648206246955,0.0022659292759281326,0.008818871507520865,0.00480752066072474,0.08924893799651794
