eps_c,eps_T_PM,eps_d10,eps_d50,eps_d90,eps_T_TM
-0.0013733655,0.045959473,4.044792e-06,6.5634667e-06,3.4341356e-06,-0.05734253
-0.0013799667,0.01876831,4.3753535e-06,7.1534887e-06,3.5291596e-06,-0.099731445
-0.0013820678,0.015350342,4.0925224e-06,6.6408247e-06,3.857189e-06,-0.27163696
-0.0013792515,-1.5123901,4.4829794e-06,6.7850924e-06,3.7540449e-06,-1.9411926
-0.00045339763,-0.50946045,9.3280687e-07,-8.3618215e-07,-1.8227729e-07,-0.8221741
0.00080770254,-0.45043945,-2.6276975e-06,-3.9950246e-06,-3.7188584e-06,-0.72314453
0.00082176924,-0.6513977,-3.9171136e-06,-1.7447746e-06,1.2384262e-06,-0.67245483
3.120303e-05,-0.041290283,-1.6349368e-06,2.47985e-06,1.2869423e-06,-0.057769775
0.0001039654,0.104278564,-7.4497075e-07,3.5395788e-06,-1.5774276e-07,0.09085083
0.00024457276,0.116882324,-9.4922143e-07,2.6728376e-06,-5.9229205e-07,0.09030151
0.00037823617,0.117492676,-2.530287e-07,3.5089324e-06,-2.2817403e-08,0.09274292
0.00041370094,0.117614746,-1.0782969e-07,3.0102092e-06,-2.7136412e-07,0.08920288
0.00015215576,0.117370605,-8.842908e-07,2.357323e-06,-8.796924e-07,0.090423584
6.0155988e-05,0.116760254,-1.3511162e-06,2.755056e-06,-9.002688e-07,0.088012695
0.00034424663,0.09951782,-6.2721665e-07,4.5029446e-06,-2.104207e-07,0.050323486
0.00035375357,0.02029419,-2.0637235e-06,2.90366e-06,-1.6848207e-07,-0.057403564
-0.00095176697,0.014953613,-1.5195983e-06,2.011191e-06,1.412729e-06,-0.030639648
-0.0009994805,0.014984131,-1.4796387e-06,2.1574378e-06,4.2867032e-07,-0.02911377
-0.0009869784,0.010925293,-2.9293005e-07,2.511515e-06,1.095701e-06,-0.032043457
-0.0009640902,0.012939453,9.178475e-07,2.4081965e-06,7.7779987e-07,-0.030853271
-0.00095516443,0.013336182,1.1050142e-06,2.558896e-06,1.1561788e-06,-0.03024292
-0.0009409934,0.016662598,1.3209356e-06,2.924673e-06,1.5358964e-06,-0.029785156
-0.00093618035,0.01739502,2.7432106e-06,3.7520367e-06,-2.4097972e-07,-0.02911377
-0.00092206895,0.024780273,1.3104e-06,3.374822e-06,-5.3542317e-07,-0.026153564
-0.00090670586,0.03265381,4.5791967e-07,2.7911447e-06,-2.575689e-07,-0.024291992
-0.0008907914,0.03656006,3.9927545e-07,2.255314e-06,-2.2933818e-08,-0.02178955
-0.00087732077,-0.017333984,-5.006732e-07,2.1808955e-06,5.1717507e-08,-0.022003174
-0.0008673519,-0.07366943,-5.081529e-07,2.5410263e-06,2.2380846e-07,-0.03955078
0.00032681227,-0.0075683594,-1.6987615e-06,-3.578316e-07,-5.6042336e-07,-0.011352539
-0.0001784414,-0.035003662,-5.388254e-06,1.0518124e-07,-3.406225e-06,0.056915283
-0.000102713704,-0.11230469,-1.216802e-06,3.0515075e-06,-5.060865e-07,-0.0024414062
6.2286854e-06,-0.107543945,-7.337949e-07,2.2890163e-06,8.539646e-07,-0.0014648438
-4.735589e-05,-0.09420776,-2.7491478e-07,2.258952e-06,7.3044794e-07,0.011993408
-3.631413e-05,-0.096191406,-1.4257967e-07,2.4081673e-06,3.3533433e-07,0.008758545
-3.8594007e-06,-0.09820557,-7.9211895e-07,2.163113e-06,-1.9237632e-07,0.0048828125
6.273389e-06,-0.09954834,-9.0076355e-08,2.7691713e-06,4.2570173e-07,0.001739502
-4.455447e-06,-0.09875488,1.0953518e-06,3.9346633e-06,2.3840694e-06,0.002319336
2.4661422e-05,-0.099853516,9.1912807e-07,4.156318e-06,3.0575902e-06,-0.002380371
1.8253922e-05,-0.10055542,7.664785e-07,2.98518e-06,2.022658e-06,-0.0078125
4.027784e-05,-0.098236084,4.7622598e-07,2.530549e-06,7.217459e-07,-0.009094238
6.958842e-05,-0.098846436,-7.1915565e-08,2.233748e-06,2.1024607e-07,-0.011749268
5.6371093e-05,-0.09863281,-3.600435e-07,1.8728897e-06,1.0235817e-06,-0.013977051
5.6430697e-05,-0.09838867,-3.244204e-07,2.1454762e-06,2.075336e-06,-0.01461792
7.279217e-05,-0.0975647,-6.7721703e-07,2.3266766e-06,1.1391239e-06,-0.014678955
3.0502677e-05,-0.09710693,-6.550981e-07,2.0804e-06,-1.1398806e-06,-0.015533447
7.465482e-05,-0.095703125,-2.3946632e-07,1.7870625e-06,-7.52043e-08,-0.015411377
1.0609627e-05,-0.09765625,-2.7532224e-08,1.9790605e-06,1.8058927e-06,-0.019104004
0.00010177493,-0.09515381,-4.8888614e-07,2.0130246e-06,6.1278115e-07,-0.016906738
2.335012e-05,-0.0949707,-3.3786637e-07,1.6472768e-06,1.9615982e-08,-0.017852783
6.67423e-05,-0.092681885,-2.1592132e-07,1.6129343e-06,5.2462565e-07,-0.015899658
4.8309565e-05,-0.09436035,-5.1929965e-07,1.3871759e-06,6.397895e-07,-0.018493652
6.824732e-05,-0.09310913,-7.014314e-07,1.2758246e-06,3.0267984e-09,-0.017181396
2.041459e-06,-0.09350586,-7.128401e-07,1.2716628e-06,2.8754584e-08,-0.017700195
7.644296e-06,-0.09298706,-5.2011455e-07,1.3071985e-06,5.0349627e-09,-0.017150879
6.853044e-05,-0.09399414,1.6015838e-07,1.254346e-06,4.543981e-07,-0.0184021
6.2823296e-05,-0.09338379,5.425536e-07,1.1856318e-06,4.5238994e-07,-0.018127441
5.275011e-05,-0.092681885,5.956681e-07,1.3040262e-06,6.615301e-08,-0.01776123
8.1166625e-05,-0.091918945,7.569324e-07,2.0647421e-06,8.3091436e-08,-0.017730713
8.6158514e-05,-0.09152222,5.828333e-07,2.8943177e-06,9.901123e-08,-0.018463135
-8.404255e-06,-0.08972168,1.762528e-07,2.9172807e-06,3.0724914e-07,-0.01889038
8.6441636e-05,-0.08804321,6.185146e-07,2.5096233e-06,7.741328e-07,-0.019561768
0.000114783645,-0.08917236,1.3915705e-06,2.4954206e-06,1.5586847e-06,-0.022155762
8.106232e-05,-0.08920288,8.6805085e-07,2.4848268e-06,1.0170916e-06,-0.023132324
4.5612454e-05,-0.0904541,1.6705599e-08,1.8608989e-06,7.446506e-07,-0.025726318
0.00010499358,-0.091033936,-1.2945384e-07,1.571374e-06,1.06723746e-07,-0.027252197
0.000106588006,-0.09158325,-1.542503e-09,1.5605183e-06,5.689799e-08,-0.02758789
7.1406364e-05,-0.090911865,-5.6315912e-08,1.6522827e-06,7.5940625e-07,-0.02722168
4.1276217e-05,-0.09124756,-2.2011227e-07,1.4666293e-06,5.529728e-10,-0.027526855
9.587407e-05,-0.09158325,-1.9944855e-07,1.4552497e-06,-6.3949847e-07,-0.027954102
9.3996525e-05,-0.09197998,4.755566e-08,1.596869e-06,7.037306e-08,-0.028411865
9.445846e-05,-0.09124756,5.273614e-08,1.7089187e-06,9.644718e-07,-0.027893066
7.298589e-05,-0.09170532,-1.7907587e-07,1.4670659e-06,9.339419e-07,-0.028533936
7.547438e-05,-0.09164429,-5.355105e-09,1.4449179e-06,1.4352263e-06,-0.02835083
3.899634e-05,-0.095184326,1.4618854e-07,1.3417157e-06,6.9412636e-07,-0.031158447
5.760789e-05,-0.098846436,-2.561137e-08,1.1994271e-06,5.7567377e-08,-0.034210205
8.7067485e-05,-0.09906006,-1.1915108e-07,1.1396478e-06,9.199721e-08,-0.034729004
9.599328e-05,-0.09957886,-1.4246325e-07,1.1327502e-06,-7.2061084e-08,-0.03503418
8.395314e-05,-0.09939575,-1.603621e-07,1.143082e-06,-9.837095e-08,-0.03475952
1.4588237e-05,-0.0993042,-1.6990816e-07,1.1485827e-06,-1.1239899e-07,-0.03463745
0.00013272464,-0.099365234,-1.6344711e-07,1.1448574e-06,2.7782517e-07,-0.034729004
7.635355e-05,-0.099853516,-1.13708666e-07,1.116161e-06,3.5090488e-07,-0.03543091
-2.631545e-05,-0.100982666,-2.1702726e-07,1.1172087e-06,-1.7494312e-07,-0.035736084
0.00011357665,-0.10147095,8.638017e-08,1.0894437e-06,-1.0419171e-07,-0.03640747
4.3272972e-05,-0.10205078,1.4842954e-07,1.053646e-06,-1.3038516e-08,-0.03729248
7.273257e-05,-0.1010437,-1.2951205e-07,1.041306e-06,-1.6047852e-07,-0.03616333
0.00012418628,-0.10165405,1.4010584e-07,1.0066724e-06,-7.22066e-08,-0.037017822
8.302927e-05,-0.10131836,1.0585063e-07,1.0264339e-06,4.7913636e-07,-0.03652954
2.8088689e-05,-0.10095215,-7.2905095e-08,9.878131e-07,6.9400994e-07,-0.036315918
2.0727515e-05,-0.10430908,-7.453491e-08,8.9625246e-07,8.349016e-07,-0.0390625
7.276237e-05,-0.106048584,2.401066e-07,8.4147905e-07,1.7484708e-06,-0.040649414
5.1483512e-05,-0.11099243,2.1702726e-07,7.6330616e-07,1.0045187e-06,-0.044921875
8.5383654e-05,-0.11798096,-6.920891e-08,5.8760634e-07,-1.35554e-06,-0.05102539
5.7682395e-05,-0.118133545,-5.7712896e-08,5.8172736e-07,-1.3382523e-06,-0.051239014
6.4373016e-05,-0.1098938,-5.0960807e-08,7.1316026e-07,-2.3347093e-07,-0.04385376
0.00021408498,-0.09030151,3.8940925e-07,8.935167e-07,-3.115856e-07,-0.023803711
-0.00028961897,-0.07962036,-9.275391e-08,1.526787e-07,-7.558556e-07,-0.029632568
-2.4035573e-05,-0.12689209,6.6449866e-07,1.8793216e-06,1.8271385e-07,-0.06173706
8.766353e-05,-0.12155151,8.890056e-07,1.3183744e-06,9.884243e-07,-0.06317139
4.1738153e-05,-0.123565674,8.4468047e-07,1.282664e-06,3.8728467e-07,-0.064697266
0.000111311674,-0.12445068,8.3149644e-07,1.2000964e-06,6.6822395e-08,-0.06604004
3.1918287e-05,-0.12408447,8.3621126e-07,1.1710508e-06,-3.1790114e-07,-0.065979004
9.199977e-05,-0.124694824,8.268398e-07,1.2158416e-06,-8.059433e-07,-0.066101074
0.0001296699,-0.12350464,8.5355714e-07,1.1860975e-06,1.2925011e-07,-0.06588745
6.6280365e-05,-0.121673584,8.8938395e-07,1.3072859e-06,5.889451e-07,-0.06341553
7.161498e-05,-0.12286377,8.56875e-07,1.2730306e-06,-3.6961865e-07,-0.0642395
9.928644e-05,-0.12283325,5.7416037e-07,1.2312667e-06,-3.4025288e-07,-0.064697266
6.259978e-05,-0.12188721,6.000919e-07,1.2898818e-06,-5.860056e-07,-0.06384277
0.00012131035,-0.12149048,7.849303e-07,1.3645913e-06,-6.011687e-07,-0.0630188
4.9456954e-05,-0.12084961,6.290793e-07,1.3964018e-06,1.9976869e-07,-0.06326294
0.00010444224,-0.11975098,5.0780363e-07,1.2849341e-06,1.8198625e-07,-0.06137085
3.813207e-05,-0.12109375,6.0061575e-07,9.3129347e-07,1.9816798e-07,-0.06362915
6.240606e-05,-0.12017822,6.2427716e-07,8.130737e-07,-4.1312887e-07,-0.06124878
8.562207e-05,-0.12210083,5.3149415e-07,6.8408553e-07,-3.676687e-07,-0.06341553
6.610155e-05,-0.12081909,7.4031414e-07,9.798387e-07,3.0911178e-07,-0.060821533
3.1217933e-05,-0.12112427,8.0425525e-07,1.0536751e-06,9.2870323e-07,-0.06011963
8.098781e-05,-0.12176514,7.2433613e-07,9.632204e-07,1.5333062e-06,-0.060577393
9.328127e-05,-0.12545776,9.603391e-07,5.35656e-07,2.9956573e-07,-0.06402588
5.2124262e-05,-0.12945557,1.2016972e-06,1.1143566e-06,2.4560723e-07,-0.06716919
2.899766e-05,-0.13000488,1.1465163e-06,1.00935e-06,3.3079414e-07,-0.06686401
6.3195825e-05,-0.1295166,7.309427e-07,9.6915755e-08,2.5468762e-07,-0.067596436
-8.702278e-06,-0.12979126,9.207579e-07,3.9697625e-08,1.3979734e-06,-0.06704712
1.938641e-05,-0.13574219,1.0249205e-06,-1.3952376e-07,3.2238313e-07,-0.07180786
4.2051077e-05,-0.14056396,1.111679e-06,1.5395926e-08,-7.089111e-07,-0.076293945
2.835691e-05,-0.14178467,1.2715172e-06,3.813184e-07,-8.023053e-07,-0.07626343
-3.7118793e-05,-0.13946533,1.4352263e-06,5.764887e-07,-1.5890691e-07,-0.0736084
4.427135e-05,-0.13616943,1.4578691e-06,6.345508e-07,4.755275e-07,-0.07022095
5.146861e-05,-0.13641357,1.3934914e-06,4.1737803e-07,4.3975888e-07,-0.071136475
-2.6479363e-05,-0.13571167,1.450855e-06,3.8507278e-07,3.2887328e-07,-0.06954956
3.2052398e-05,-0.13543701,1.4729158e-06,5.988986e-07,4.7089998e-07,-0.0690918
2.9712915e-05,-0.13635254,1.5282712e-06,5.113834e-07,6.562914e-07,-0.07034302
-5.8442354e-05,-0.13552856,1.4744583e-06,4.3268665e-07,5.478214e-07,-0.06921387
-6.633997e-05,-0.13626099,1.4658144e-06,4.558824e-07,4.816102e-07,-0.0697937
-4.2647123e-05,-0.13781738,1.5314727e-06,2.1679443e-07,1.1344091e-06,-0.07199097
3.6522746e-05,-0.138031,1.533539e-06,1.4493708e-08,5.3376425e-07,-0.07220459
-1.360476e-05,-0.14147949,1.3201497e-06,5.2619725e-08,-1.1982047e-07,-0.027374268
9.6425414e-05,0.26974487,1.1718366e-06,2.5887857e-07,4.4997432e-07,0.41482544
-1.3828278e-05,-0.100097656,5.882175e-07,5.5730925e-07,-5.8623846e-07,0.015197754
8.504093e-05,-0.0743103,-1.085602e-06,-1.370121e-06,-1.923152e-06,-0.007019043
-2.861023e-06,-0.00012207031,7.3882984e-07,8.921488e-07,-9.80217e-08,0.062805176
1.5005469e-05,0.08532715,9.641808e-07,5.586189e-07,-2.2078166e-07,0.16964722
5.00679e-06,-0.047851562,7.5274147e-07,7.249764e-08,-1.9950676e-07,0.042633057
2.4080276e-05,-0.17419434,6.329792e-07,-2.2936729e-07,-9.292853e-08,-0.09024048
3.0130148e-05,-0.19412231,5.500624e-07,-2.3428584e-07,-1.7666025e-07,-0.11123657
-1.116097e-05,-0.19320679,4.61936e-07,-2.0128209e-07,-3.055029e-07,-0.10971069
1.963973e-05,-0.19290161,1.9260915e-07,-2.7782517e-07,7.421477e-08,-0.10882568
6.7055225e-07,-0.19342041,7.058843e-07,-8.617644e-08,4.7133653e-07,-0.10974121
1.9460917e-05,-0.18450928,5.9837475e-07,1.3026875e-07,-2.3283064e-09,-0.09933472
0.00079756975,0.048950195,-7.4651325e-08,-1.0544318e-07,-3.396999e-07,-0.09753418
0.00015179813,0.04473877,7.430208e-08,9.847281e-07,-6.053597e-07,-0.010955811
7.292628e-05,0.07199097,8.622592e-07,-1.7840357e-06,3.7398422e-07,0.020751953
0.0003027618,-0.23147583,7.6243305e-07,-4.649919e-07,5.4060365e-07,-0.1326294
0.00021955371,0.0066223145,7.544877e-07,-2.7325586e-07,1.094304e-06,-0.07723999
0.00023922324,0.067596436,8.2916813e-07,-1.8623541e-07,8.524512e-07,-0.027404785
0.00022083521,0.0018005371,7.6403376e-07,-5.316979e-07,1.01162e-06,-0.09970093
0.00024530292,-0.008300781,9.0539106e-07,-5.833863e-07,1.5437254e-06,-0.109069824
0.00024451315,-0.013244629,7.863564e-07,-7.4788113e-07,1.0417716e-06,-0.115478516
0.00033076108,-0.00869751,7.977069e-07,-5.388865e-07,5.1688403e-07,-0.10940552
0.00028124452,-0.009033203,8.3996565e-07,-5.5576675e-07,1.0440999e-06,-0.10946655
0.0002565086,-0.005645752,4.3868204e-07,-1.0426156e-06,1.0210497e-06,-0.10360718
0.00017870963,-0.005706787,1.7607817e-07,-1.4123216e-06,1.0371732e-06,-0.10482788
0.00031848252,0.0013427734,3.176683e-07,-1.0852236e-06,1.0056538e-06,-0.09466553
0.0002822876,0.0026855469,4.5986963e-07,-8.3603663e-07,1.0212534e-06,-0.09448242
0.00026907027,0.013427734,7.4421405e-07,-1.1212251e-06,1.511391e-06,-0.07885742
0.00021006167,0.011047363,7.0245005e-07,-1.6282138e-06,9.935466e-07,-0.08352661
0.00026264787,0.019592285,8.4313797e-07,-1.4039688e-06,4.968315e-07,-0.07208252
0.00013396144,0.019165039,9.789073e-07,-1.0072254e-06,3.5593985e-07,-0.072631836
0.00011135638,0.022277832,7.917406e-07,-1.4122052e-06,6.502669e-07,-0.066986084
0.00026766956,0.011199951,9.352225e-07,-1.7795828e-06,9.4171264e-07,-0.08166504
0.00027620792,0.01776123,9.3888957e-07,-1.6602862e-06,8.967181e-07,-0.07272339
0.00012217462,0.028717041,1.2287055e-06,-1.5309488e-06,1.0328076e-06,-0.057678223
0.00027288496,0.033111572,1.2301607e-06,-1.6683771e-06,1.024513e-06,-0.051605225
0.0002078861,0.027648926,1.0661606e-06,-1.9068539e-06,8.7279477e-07,-0.059295654
0.00016216934,0.04269409,1.147273e-06,-1.633598e-06,1.0439835e-06,-0.038513184
0.00015696883,0.039642334,1.4429388e-06,-1.4017569e-06,1.2411037e-06,-0.042877197
0.00030608475,0.042663574,1.6246631e-06,-1.3408426e-06,1.0528311e-06,-0.0390625
0.00025738776,0.039764404,1.4534453e-06,-1.3772806e-06,8.800416e-07,-0.043273926
0.00011499226,0.04827881,1.237815e-06,-1.8851715e-06,2.4124165e-07,-0.030822754
0.00016437471,0.04473877,1.3236131e-06,-2.3200118e-06,-3.9979932e-07,-0.03579712
0.00019542873,0.042419434,9.306823e-07,-1.5770202e-06,-4.3894397e-07,-0.037078857
0.00015118718,0.04525757,5.090842e-07,-1.7932325e-06,1.0305957e-06,-0.031066895
0.00013558567,0.044525146,8.614152e-07,-1.9841245e-06,9.222422e-07,-0.030975342
0.00021450222,0.05407715,1.4018442e-06,-1.6159902e-06,-5.4450356e-07,-0.02041626
0.00020322204,0.053588867,1.3095851e-06,-1.938257e-06,1.7179991e-07,-0.01928711
0.00017441809,0.056549072,1.1962547e-06,-2.2501335e-06,8.8691013e-07,-0.013122559
0.00013588369,0.06008911,1.6828999e-06,-1.3343815e-06,9.2139817e-07,-0.007873535
0.00013190508,0.06417847,1.7599086e-06,-1.4315592e-06,9.51055e-07,-0.0018615723
0.00015632808,0.058898926,1.3657263e-06,-2.0665175e-06,1.876906e-07,-0.009613037
-0.00025719404,0.20657349,-2.6131456e-06,-4.9402297e-06,-5.2171526e-07,0.47592163
-0.00024308264,0.22991943,-3.1806994e-06,-5.6978606e-06,-9.4997813e-07,0.49545288
5.3420663e-05,0.67474365,-3.6018027e-06,-6.28666e-06,-1.0543736e-06,0.49334717
0.0006864071,0.48199463,-4.2568427e-06,-1.6961712e-06,3.2413227e-06,0.2159729
0.0019189119,-0.35147095,-5.37117e-06,1.5979167e-06,-4.9443915e-06,-0.23892212
0.0016745627,0.30874634,-3.7925493e-06,-6.4537744e-07,-1.5338592e-06,0.2729187
0.0002028346,-0.05166626,7.672352e-07,2.9383518e-06,6.223272e-07,-0.08950806
1.6003847e-05,-0.06149292,-1.44355e-08,2.6252237e-06,2.963934e-07,-0.10290527
-0.00010174513,0.0052490234,-7.8295125e-07,2.2895401e-06,-2.127199e-07,-0.03805542
0.0002837777,0.2024231,-7.505878e-08,2.2508902e-06,-1.9292929e-07,0.02243042
0.002573818,0.20709229,6.0297316e-07,2.1533924e-06,-1.4185207e-07,0.058166504
-0.0007353723,-0.5272522,6.0928287e-06,5.9276063e-06,-1.4700345e-06,-0.41403198
-0.0003489703,-0.37393188,1.7767015e-06,2.7928618e-06,5.3292024e-06,-0.38449097
0.0012116581,0.047058105,8.044881e-07,4.0479936e-06,3.9153674e-06,-0.019195557
0.00031104684,-0.36727905,9.134237e-07,4.2103056e-06,3.4301775e-06,-0.07247925
8.550286e-05,-0.3718872,5.850161e-07,4.081754e-06,2.0443404e-06,-0.117004395
0.000524655,-0.1305542,7.0856186e-07,4.603644e-06,1.0829244e-06,-0.093566895
0.00011986494,-0.28689575,-9.0221874e-10,4.521222e-06,4.4016633e-07,-0.23400879
-0.0002837479,-0.37957764,-6.2357867e-07,4.584348e-06,6.167975e-07,-0.31732178
-8.529425e-05,-0.34664917,-4.9883965e-08,4.6004716e-06,9.094947e-08,-0.28338623
6.6161156e-05,-0.32977295,4.68106e-07,4.5234046e-06,2.6245834e-07,-0.26986694
-0.00020469725,-0.3395996,7.962517e-07,5.498616e-06,5.2846735e-07,-0.27456665
-0.00026525557,-0.3403015,9.949435e-07,6.348215e-06,-1.9453e-07,-0.2727661
-0.00017540157,-0.3600769,1.6184058e-06,6.107992e-06,-2.0227162e-07,-0.29455566
-0.00011692941,-0.3899231,2.3565663e-06,5.9746963e-06,1.466542e-07,-0.3248291
-8.279085e-05,-0.40356445,3.072957e-06,5.4396805e-06,5.388865e-07,-0.33566284
-7.05868e-05,-0.41763306,3.764755e-06,4.8928487e-06,8.821662e-07,-0.3461914
-0.00023578107,-0.4206543,2.9752264e-06,4.5835914e-06,9.042851e-07,-0.34384155
-0.00018027425,-0.4202881,2.143177e-06,4.2450265e-06,9.389187e-07,-0.33718872
-1.8656254e-05,-0.4067688,1.4319667e-06,4.2635365e-06,1.2194505e-07,-0.3234558
-0.00017902255,-0.4022827,6.3632615e-07,2.9649527e-06,-1.5417463e-06,-0.3154297
-0.00012476742,-0.41104126,3.6938582e-07,3.2957178e-06,-1.6208796e-06,-0.32305908
-7.742643e-05,-0.4000244,7.538183e-07,4.325615e-06,-7.926719e-07,-0.3145752
-3.0964613e-05,-0.40979004,7.6851575e-07,4.264497e-06,-1.3856334e-07,-0.32269287
-0.00011062622,-0.41723633,8.0361497e-07,4.207861e-06,6.2418985e-07,-0.33078003
-6.763637e-05,-0.41333008,1.1358934e-06,4.2103347e-06,4.3399632e-07,-0.3241272
-0.00013506413,-0.40386963,-1.0806252e-07,3.4669065e-06,4.0550367e-07,-0.31549072
-5.4448843e-05,-0.40335083,2.401066e-08,3.2919343e-06,-6.0457387e-07,-0.3118286
3.7133694e-05,-0.37939453,3.0195224e-07,3.985595e-06,-1.2093515e-06,-0.29196167
-5.8159232e-05,-0.3888855,2.0879088e-07,4.6859204e-06,-1.1157535e-06,-0.29882812
-3.695488e-05,-0.3937378,-2.9796502e-07,5.68165e-06,-8.075731e-07,-0.30456543
0.00013887882,-0.40548706,-5.206675e-07,5.0993985e-06,-2.8457725e-07,-0.318573
7.483363e-05,-0.41970825,-3.419118e-07,4.818983e-06,3.5768608e-07,-0.33462524
-2.4735928e-05,-0.41275024,-2.5620102e-07,5.033071e-06,-4.2733154e-07,-0.3251953
0.00014255941,-0.39920044,-1.2901728e-07,4.306523e-06,-1.5234109e-06,-0.31402588
2.3975968e-05,-0.40237427,-3.2703974e-07,4.452828e-06,-1.5592377e-06,-0.31918335
6.982684e-05,-0.40145874,-2.1638698e-07,4.963251e-06,-1.2445962e-06,-0.3144226
4.74751e-05,-0.40029907,5.378679e-07,4.8524525e-06,-1.6234699e-06,-0.31826782
3.4734607e-05,-0.4090271,1.255743e-06,4.6875793e-06,-1.7045822e-06,-0.32485962
0.00015439093,-0.40734863,-4.3102773e-08,4.534115e-06,-1.0526855e-06,-0.32562256
0.00010551512,-0.40734863,4.079775e-07,4.244328e-06,-1.8560677e-06,-0.3232727
0.0001616925,-0.40338135,9.1429683e-07,6.292801e-06,-1.6718113e-06,-0.31948853
0.00010596216,-0.41067505,6.5684435e-07,7.756491e-06,-1.8657884e-06,-0.32644653
0.0001886338,-0.4333496,8.899951e-08,7.0416427e-06,-2.5694899e-06,-0.34814453
0.000104516745,-0.46606445,-4.9037044e-07,6.3431507e-06,-1.9822037e-06,-0.3840027
2.4661422e-05,-0.47460938,-4.436879e-07,6.3318585e-06,-1.4969846e-06,-0.4473877
-0.00015750527,-0.9868469,-3.2558455e-07,6.3949556e-06,-1.1660741e-06,-0.99923706
0.0002555102,-0.43753052,-9.757932e-07,4.6851055e-06,-2.8432114e-06,-0.4203186
-5.1006675e-05,-0.24475098,-1.0190997e-06,4.464411e-06,-1.8750143e-06,-0.18441772
-0.0025182962,-0.51812744,-2.1060987e-06,3.5798876e-06,-1.6519625e-06,-0.4395752
-0.00015729666,-0.115997314,-6.3167536e-06,-1.3459648e-06,-2.8992654e-06,-0.113861084
-0.000883922,-0.19903564,-3.2112584e-06,8.3836494e-07,-5.586917e-06,-0.2029419
-0.0003106445,-0.05529785,-3.1511881e-06,-7.8234007e-07,-4.8017246e-06,-0.08685303
-8.928776e-05,0.064575195,-2.6097405e-06,-1.460663e-06,-4.28615e-06,0.023742676
4.1544437e-05,0.052490234,-3.1868985e-06,-1.4895631e-06,-5.4870907e-06,0.0053710938
0.00018572807,0.025848389,-3.3865508e-06,-1.731707e-06,-4.4975022e-06,-0.02658081
0.000120699406,0.019470215,-3.2726384e-06,-1.7033017e-06,-4.576985e-06,-0.033569336
0.0002130717,0.024108887,-3.7388818e-06,-1.601089e-06,-5.1902025e-06,-0.027282715
0.0002207309,0.021087646,-4.206144e-06,-1.6431732e-06,-4.6065543e-06,-0.031707764
0.0002450198,0.020751953,-4.0310842e-06,-1.6775157e-06,-4.0541636e-06,-0.030181885
9.945035e-05,0.024597168,-3.8091384e-06,-1.726672e-06,-4.715548e-06,-0.025543213
0.00013455749,0.030578613,-3.860332e-06,-3.1252857e-06,-4.6944187e-06,-0.017547607
0.00015921891,0.028442383,-4.8611546e-06,-4.8036163e-06,-5.0012313e-06,-0.021942139
0.00018650293,0.047088623,-5.4631964e-06,-4.0070154e-06,-6.744871e-06,0.0017089844
0.000113621354,0.056427002,-4.2456086e-06,-3.3272663e-06,-7.6318975e-06,0.015991211
0.00027617812,0.05496216,-3.9782026e-06,-3.4911209e-06,-6.909191e-06,0.016052246
0.00024965405,0.052764893,-3.7177815e-06,-3.5374833e-06,-5.772483e-06,0.011566162
0.00023537874,0.05630493,-3.2243843e-06,-4.0905434e-06,-6.3237676e-06,0.020202637
0.0003321916,0.05960083,-3.5774428e-06,-5.0991657e-06,-5.516573e-06,0.023040771
0.00018930435,0.0625,-3.1649543e-06,-4.3916516e-06,-4.5048364e-06,0.028839111
0.00019429624,0.076171875,-2.9351213e-06,-4.01921e-06,-5.280017e-06,0.05001831
0.00024019182,0.080963135,-3.35378e-06,-4.993344e-06,-5.9167796e-06,0.05343628
0.0002975464,0.086761475,-3.150897e-06,-4.86325e-06,-6.736547e-06,0.06304932
0.00024996698,0.09057617,-2.5249901e-06,-4.1887397e-06,-7.384573e-06,0.06741333
0.00029434264,0.08895874,-1.7697166e-06,-3.8004946e-06,-7.5405405e-06,0.06677246
0.0002696365,0.08633423,-2.0831358e-06,-4.087633e-06,-6.129092e-06,0.06335449
0.00031094253,0.07940674,-1.9567087e-06,-4.0003506e-06,-5.0374947e-06,0.05630493
0.0003323406,0.08557129,-1.6421545e-06,-3.752095e-06,-4.6049827e-06,0.06295776
0.00033596158,0.083465576,-1.983688e-06,-3.9313454e-06,-4.106696e-06,0.061645508
0.00033386052,0.08810425,-2.0043808e-06,-3.8870785e-06,-5.763868e-06,0.066345215
0.00014780462,0.089019775,-2.0320877e-06,-3.82241e-06,-5.6928257e-06,0.067474365
0.0003053695,0.087249756,-2.644345e-06,-3.871566e-06,-4.623318e-06,0.0657959
0.00017723441,0.093688965,-2.582703e-06,-3.9055594e-06,-5.6630233e-06,0.07028198
0.0002824515,0.09082031,-2.2678578e-06,-3.645022e-06,-5.9859885e-06,0.06866455
0.00042372942,0.095458984,-2.1752494e-06,-3.7618447e-06,-5.6419813e-06,0.07119751
0.00035968423,0.090911865,-2.2481545e-06,-3.6812853e-06,-5.6708523e-06,0.068481445
0.00019815564,0.08984375,-2.2655295e-06,-3.6621059e-06,-5.67775e-06,0.067840576
0.00021122396,0.08932495,-2.273533e-06,-3.6532292e-06,-5.680893e-06,0.0675354
0.0003464073,0.09301758,-2.2142776e-06,-3.7187128e-06,-5.6574354e-06,0.06976318
