c	T_PM	d50	d90	d10	T_TM	mf_PM	mf_TM	Q_g	w_crystal	c_in	T_PM_in	T_TM_in
0.1702155890917994	301.7633237461441	0.0003825941723298	0.0005254758783996	0.000315406388573	301.1003836402919	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1702155890917994	303.8014209405996	0.0003825941723298	0.00047265445540365	0.000315406388573	302.9749294644498	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1735646107612696	306.4014253913288	0.0003825941723298	0.0004198330324077	0.000315406388573	305.3630842340734	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1754766540513379	309.5557534034786	0.0003454502356045	0.0005406879885833	0.0003267226082937	308.3028780020859	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.176191740221589	313.009921351985	0.0002939401275347	0.0003564532391866	0.0002737956514265	311.6912420012707	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763669481128389	315.271618551629	0.0003284554089682	0.0003593556653809	0.0002954278624003	314.3804789163174	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763866806515522	315.8674043036781	0.00031698432459	0.0003861936882097	0.0002711630106543	315.2985609942841	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763920492153141	315.928411872096	0.0003786901704412	0.0004197120557487	0.0002764206252165	315.4198141248932	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1764048394771937	315.9310927505178	0.0003415051863321	0.0004166472254438	0.000293138374022	315.4266126144323	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763992767281651	315.9311478981711	0.0003697863378929	0.0003976314230896	0.0003180818327659	315.4267923341094	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763885321065973	315.9311484442716	0.000378856506687	0.0004255435970613	0.0002978838867784	315.4267947219793	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763826125734374	315.931148446634	0.0003523207550599	0.0003795244957634	0.000327121482154	315.4267947379512	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763808054462919	315.9311484466359	0.0002998341860359	0.0003234663878499	0.0002923088381607	315.4267947379988	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1764062554589663	315.9311484466359	0.0003379490331209	0.0003594299035832	0.0003314706859566	315.4267947379988	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763760594796778	315.9311484466359	0.0003215542789502	0.0003392610906273	0.0002695137891612	315.4267947379988	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763967005906568	315.9311484466359	0.0003595005842505	0.0003928754510817	0.000330242737409	315.4267947379988	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763900521889549	315.9311484466359	0.0003258755336824	0.0004405501781617	0.0002885829482361	315.4267947379988	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763811394848867	315.9311484466359	0.000282028050365	0.0003669456333426	0.0002522410970076	315.4267947379988	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
0.1763820297049562	315.9311484466359	0.0003278932959119	0.0003674971857424	0.0003040733581853	315.4267947379988	0.0004774601229705	0.0088818826716772	6.985431317798006e-07	0.0033208228917544	0.17695047308712	323.1206373601127	323.1206373601127
