c	T_PM	d50	d90	d10	T_TM	mf_PM	mf_TM	Q_g	w_crystal	c_in	T_PM_in	T_TM_in
0.1860787862052848	315.9030656841992	0.00039884936311	0.0004679261811359	0.0002888105684169	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1863113487399013	315.9030656841992	0.0003517035858645	0.0004490072918153	0.000311255660441	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861204327270141	315.9030656841992	0.000348549699517	0.0004089896150341	0.0002928039277794	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861673483360593	315.9030656841992	0.0003627852865275	0.0004144367032921	0.00033361544623	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1862125385289523	315.9030656841992	0.0003638466952642	0.0004853669009539	0.000326610409531	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861764548435852	315.9030656841992	0.0003518567744427	0.0005220248226286	0.0003290472776745	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861076133526988	315.9030656841992	0.0003381440630345	0.0004159161404614	0.0003044951623234	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861694087340639	315.9030656841992	0.0003238569645186	0.0003533339233208	0.0002874078329642	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861345129560855	315.9030656841992	0.0003632281152159	0.0004085420576224	0.0003255287546894	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861743788861442	315.9030656841992	0.000332697412245	0.0003623901632716	0.0002970853585452	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1862196256966197	315.9030656841992	0.0003415073708566	0.0003728170726237	0.0002714618380349	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861038189068587	315.9030656841992	0.0003566853862821	0.0003821815057334	0.0002972502226456	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861188160573498	315.9030656841992	0.0003233951298932	0.0003690232706106	0.000297225634358	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861554555144775	315.9030656841992	0.0003638278541656	0.0004181725857738	0.000319564056766	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1862621119084669	315.9030656841992	0.0003645251508033	0.0003846615719501	0.000340928910542	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1862080791403991	315.9030656841992	0.0003212455115497	0.0005013518035527	0.0002853830403453	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.186149098321945	315.9030656841992	0.0003420567435883	0.0004151035036971	0.0003164802268809	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861966636363926	315.9030656841992	0.0003836337651414	0.0004080687409866	0.0003538507877475	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861904068354484	315.9030656841992	0.0003701757029407	0.0003925693995313	0.0002849214197437	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861153655717639	315.9030656841992	0.0003541696767477	0.0003718842320703	0.000309021702569	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1860217641404388	315.9030656841992	0.0003333100321924	0.0003637666894935	0.0002757470531679	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1863143434624523	315.9030656841992	0.0003035075155101	0.0003973216452701	0.0002728102838153	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1861464895854885	315.9030656841992	0.0003448442639322	0.0004480558863262	0.0003014123709473	315.7453624879837	0.0002799916256636	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1860754222814129	315.9030656841992	0.0003578372100874	0.0003984558359417	0.0003163606052719	315.745194520744	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1860128495807695	315.898388576301	0.0003389489616322	0.0003957575723761	0.0003059614689992	315.7404758751478	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1857569477614785	315.8931123855433	0.0003680128757276	0.0004345104818387	0.0003231493122422	315.7358608194697	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1857017723682952	315.8899065593307	0.0003376852904009	0.0004053704373385	0.0002517531213024	315.7340193052725	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1858112780229889	315.8788448477741	0.0003858214207582	0.0005252801229306	0.0003305525494227	315.7196050087757	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1859617146769701	315.8535594550135	0.0003501734026085	0.0003720565097653	0.0003204448347433	315.6946643224933	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1856809601144918	315.841904135185	0.0003843388963892	0.0004100652377563	0.0003297456720752	315.6838376299583	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1856004079884695	315.8405598650073	0.0003831842370992	0.0004004993641529	0.000363825675287	315.6826517448149	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1857170843441385	315.8405116458306	0.0004037481363399	0.0004280255428729	0.000348338058674	315.6826107896171	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1857107822786351	315.8405109463786	0.0003785467861932	0.0004559738387731	0.0003115093878454	315.6826102119649	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1858007163193832	315.8405109414216	0.0003721168004038	0.0004485864512663	0.0003179090481391	315.6826102079594	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1857183027313528	315.8405109414023	0.0003737632331435	0.000415275405973	0.0002756536273467	315.6826102079442	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1857310202316553	315.8405109414023	0.0003531366328576	0.000415129398381	0.000299423102056	315.6826102079442	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1857449035560364	315.8405109414023	0.0003912810904592	0.0004694691797461	0.0003235845040086	315.6826102079442	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.185663477634728	315.8405109414023	0.0003926593921079	0.0004409788234467	0.0002838081264916	315.6826102079442	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
0.1856123970742329	315.8405109414023	0.000400136333859	0.000531682127609	0.0003836446538961	315.6826102079442	0.0002086973120858	0.0095613486263406	6.674490002744853e-07	0.0028029580148561	0.19	323.15	323.15
