c	T_PM	d50	d90	d10	T_TM	mf_PM	mf_TM	Q_g	w_crystal	c_in	T_PM_in	T_TM_in
0.1764475293971383	318.6081042983326	0.000379180301288	0.0004409706819208	0.0003079065980656	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764440682994605	318.6081042983326	0.0003357550955477	0.0003853837450764	0.0002638739671543	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764394625399614	318.6081042983326	0.0003396650688717	0.0003875871937229	0.000289989903619	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764412532261956	318.6081042983326	0.0003273295948018	0.000396261741448	0.0002680351534571	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764433574564387	318.6081042983326	0.0003199129207807	0.0003796596565787	0.0002581873142862	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764396450343628	318.6081042983326	0.0003204811452101	0.0003685758353151	0.0002564197163194	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764397232280173	318.6081042983326	0.000343686851899	0.0004022001702592	0.0002601651777602	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764473226358598	318.6081042983326	0.0003216431616529	0.0003771671906476	0.0002800324985752	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764420157129187	318.6081042983326	0.000332150886779	0.0003912579600417	0.0002536559169503	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764428488546775	318.6081042983326	0.0003220807499316	0.0003898893026476	0.0002556542179205	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764479793515016	318.6081042983326	0.0003220952172159	0.0003952998622715	0.0002586927154078	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764484240998712	318.6081042983326	0.0003412561983165	0.0004220368936369	0.0002494545266693	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764413207758847	318.6081042983326	0.00032602796528	0.000441077242479	0.0002528752364633	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.176443619404635	318.6081042983326	0.0003082473207847	0.0003811352591138	0.000244667940027	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764442160335708	318.6081042983326	0.0003412422532016	0.0004263040781149	0.000254872301534	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.176438572558541	318.6081042983326	0.0003322283347617	0.000409605824905	0.0002892584626013	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.176442200045942	318.6081042983326	0.0003436704929212	0.0004070148584326	0.0002714545980844	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.176444202456233	318.6081042983326	0.0003397360863712	0.000403844167779	0.0002730403759318	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764436371157834	318.6081042983326	0.0003218035094849	0.0003640079182585	0.000242548296174	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764447544789188	318.6081042983326	0.0003284639779055	0.0003982227893358	0.0002746244537046	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764413861815505	318.6081042983326	0.0003484017323685	0.0004229608892342	0.0002625313225256	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764418032010204	318.6081042983326	0.0003175988725495	0.0004179595589966	0.0002435024054803	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764417630037481	318.6081042983326	0.0003463939997161	0.000400392092002	0.0002815129676413	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764434488064074	318.6081042983326	0.0003290955808541	0.0004531699444871	0.0002655282936445	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764427507075589	318.6081042983326	0.0003233910196608	0.0004040357147944	0.0002801857729653	318.43005611366	0.0008265495013621	0.0154858330884774	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1764469801458814	318.6081042983326	0.0003164781331255	0.0003686910863833	0.0002596785720153	318.3551371182801	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1763741036611425	317.9663124572257	0.0003535254325926	0.0004355406338435	0.000290251990613	317.6720178474442	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1761446635556768	317.3068313586783	0.0003263642602236	0.0003966563919878	0.0002583044050746	317.0198299381603	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1758257063678268	316.6672376036327	0.0003362364441948	0.0004264667775391	0.0003064650154079	316.3877761478155	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1754827574948095	316.0460263650353	0.0003484914240188	0.0004246218597366	0.0003033698665714	315.7734295714976	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1751593775513726	315.4457191492372	0.0003559598791721	0.0004403375072696	0.0002759839696318	315.1791923098598	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1749344412322084	314.8775915661139	0.0003263259613128	0.0004113289373438	0.0002742710984541	314.6115847697208	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1748380722135487	314.4027101753595	0.0003467883865434	0.0004306929083986	0.0002967466382245	314.1198728483719	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747913509085845	314.1122730728632	0.0003451592380104	0.0004132266861964	0.0002999611145816	313.8026054875965	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747942018728961	313.9989426249597	0.0003841589671049	0.0004584065290891	0.0003048884912016	313.6728273491134	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747669584078121	313.9720428434188	0.0003648069758925	0.000459085995933	0.0002953905805874	313.6410588807057	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.174748018045622	313.9681868804342	0.0003319060989537	0.0003909613076958	0.000270597325664	313.6364395190782	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747792259175346	313.9678568063181	0.0003510418053666	0.0004117473470984	0.000288814789343	313.6360446287527	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747576165616744	313.9678409013781	0.0003666701897963	0.00040675960804	0.000311446546788	313.6360259906284	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747726105962944	313.9678405694993	0.0003504259719944	0.0004349562713666	0.0002952307475511	313.6360256303831	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747908236211086	313.9678405725117	0.0003623652464148	0.0004454499228255	0.0003010930333968	313.6360256350346	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747441931704919	313.9678405727286	0.0003543634386654	0.0004295373196817	0.0002965931662845	313.6360256352839	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747774553629362	313.9678405727278	0.0003189610566454	0.0004025623304079	0.0002685008954467	313.6360256352821	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747547696964558	313.9678405727278	0.0003446006523713	0.000401970089827	0.0003163549959215	313.6360256352821	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747849926091132	313.9678405727278	0.000334120157699	0.000478739844095	0.0002830373759565	313.6360256352821	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747738208261689	313.9678405727278	0.0003546652685131	0.000424953129342	0.0002720816818577	313.6360256352821	0.0008265495013621	0.0062920899383552	3.4776622488225e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1747859352940389	313.9678405727278	0.0003743149096574	0.00043451384784	0.0003300260098642	313.6315513031857	0.0008265495013621	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1743739533527124	313.8191017782905	0.0003219566113838	0.000429600556672	0.0002837014754937	313.6177820879081	0.0008265495013621	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1743485423653365	313.8076628559798	0.0003693443184204	0.0004530137472071	0.0002973533791506	313.6002596485944	0.0008265495013621	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.174363090106785	313.8007508804271	0.0003534007596108	0.0004684932362403	0.0002917084506702	313.5941168126832	0.0008265495013621	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1743360876125349	313.8256141955458	0.0003672554048773	0.0004403720706514	0.0003043441171679	313.6199110320858	0.0008265495013621	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1743635334844737	313.8343415268448	0.0003496455535106	0.0004509209567879	0.0002990363979256	313.628652602462	0.0008265495013621	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1743637831673969	313.8442800619009	0.0003374348452743	0.0004096198678637	0.0002834966305394	313.6373702150905	0.0006459018426008	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.174270673495849	313.9313745739622	0.00034786758190109997	0.0004398797843529	0.00029301541102715	313.6128817967687	0.0006459018426008	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1739988736736905	313.8015847986381	0.0003583003185279	0.0004701397008421	0.0003025341915149	313.6028293118149	0.0006459018426008	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1741453083813622	314.0601048065727	0.000357860750732	0.0004288044678367	0.0002923932794473	313.5704479186998	0.0006459018426008	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1740376694604119	313.8585391487673	0.0003471538430255	0.0004181227123555	0.0002823321521202	313.5477247048119	0.0006459018426008	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
0.1740004464775683	313.811887082012	0.000379503229031	0.0004235427824692	0.0003160978148851	313.5026311215986	0.0006459018426008	0.0062920899383552	2.361197037266742e-07	0.0081942042384323	0.17695047308712	323.1206373601127	323.1206373601127
